feature,numOfAppearance,chromeFirst,chromeLast,firefoxFirst,firefoxLast
window.Intl.DateTimeFormat.prototype.resolvedOptions,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Intl.DateTimeFormat.prototype.formatToParts,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Intl.DateTimeFormat.prototype.get format,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Intl.DateTimeFormat.supportedLocalesOf,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Intl.NumberFormat,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Intl.NumberFormat.prototype.resolvedOptions,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Intl.NumberFormat.prototype.get format,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Intl.NumberFormat.prototype.formatToParts,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Intl.NumberFormat.supportedLocalesOf,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Intl.Collator,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Intl.Collator.prototype.resolvedOptions,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Intl.Collator.prototype.get compare,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Intl.Collator.supportedLocalesOf,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Intl.v8BreakIterator,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Intl.v8BreakIterator.prototype.resolvedOptions,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Intl.v8BreakIterator.prototype.get adoptText,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Intl.v8BreakIterator.prototype.get first,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Intl.v8BreakIterator.prototype.get next,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Intl.v8BreakIterator.prototype.get current,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Intl.v8BreakIterator.prototype.get breakType,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Intl.v8BreakIterator.supportedLocalesOf,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Intl.getCanonicalLocales,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Intl.PluralRules,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Intl.PluralRules.prototype.resolvedOptions,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Intl.PluralRules.prototype.select,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Intl.PluralRules.supportedLocalesOf,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.ArrayBuffer,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.ArrayBuffer.prototype.get byteLength,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.ArrayBuffer.prototype.slice,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.ArrayBuffer.isView,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Uint8Array,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Int8Array,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Uint16Array,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Int16Array,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Uint32Array,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Int32Array,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Float32Array,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Float64Array,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Uint8ClampedArray,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.get buffer,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.get byteLength,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.get byteOffset,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.getInt8,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.setInt8,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.getUint8,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.setUint8,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.getInt16,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.setInt16,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.getUint16,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.setUint16,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.getInt32,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.setInt32,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.getUint32,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.setUint32,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.getFloat32,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.setFloat32,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.getFloat64,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.DataView.prototype.setFloat64,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Map,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Map.prototype.get,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Map.prototype.set,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Map.prototype.has,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Map.prototype.delete,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Map.prototype.clear,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Map.prototype.entries,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Map.prototype.forEach,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Map.prototype.keys,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Map.prototype.get size,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Map.prototype.values,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Set,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Set.prototype.has,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Set.prototype.add,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Set.prototype.delete,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Set.prototype.clear,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Set.prototype.entries,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Set.prototype.forEach,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Set.prototype.get size,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Set.prototype.values,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.WeakMap,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.WeakMap.prototype.delete,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.WeakMap.prototype.get,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.WeakMap.prototype.has,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.WeakMap.prototype.set,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.WeakSet,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.WeakSet.prototype.delete,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.WeakSet.prototype.has,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.WeakSet.prototype.add,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Proxy,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Proxy.revocable,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Reflect.defineProperty,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Reflect.deleteProperty,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Reflect.apply,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Reflect.construct,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Reflect.get,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Reflect.getOwnPropertyDescriptor,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Reflect.getPrototypeOf,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Reflect.has,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Reflect.isExtensible,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Reflect.ownKeys,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Reflect.preventExtensions,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Reflect.set,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Reflect.setPrototypeOf,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.decodeURI,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.decodeURIComponent,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.encodeURI,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.encodeURIComponent,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.escape,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.unescape,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.eval,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.isFinite,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.isNaN,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.ByteLengthQueuingStrategy.prototype.size,25,chrome-64.json,chrome-77.json,firefox-65.json,firefox-75.json
window.ByteLengthQueuingStrategy,29,chrome-64.json,chrome-81.json,firefox-65.json,firefox-75.json
window.CountQueuingStrategy.prototype.size,25,chrome-64.json,chrome-77.json,firefox-65.json,firefox-75.json
window.CountQueuingStrategy,29,chrome-64.json,chrome-81.json,firefox-65.json,firefox-75.json
window.ReadableStream.prototype.get locked,29,chrome-64.json,chrome-81.json,firefox-65.json,firefox-75.json
window.ReadableStream.prototype.cancel,29,chrome-64.json,chrome-81.json,firefox-65.json,firefox-75.json
window.ReadableStream.prototype.getReader,29,chrome-64.json,chrome-81.json,firefox-65.json,firefox-75.json
window.ReadableStream.prototype.pipeThrough,18,chrome-64.json,chrome-81.json,undefined,undefined
window.ReadableStream.prototype.pipeTo,18,chrome-64.json,chrome-81.json,undefined,undefined
window.ReadableStream.prototype.tee,29,chrome-64.json,chrome-81.json,firefox-65.json,firefox-75.json
window.ReadableStream,29,chrome-64.json,chrome-81.json,firefox-65.json,firefox-75.json
window.WritableStream.prototype.get locked,18,chrome-64.json,chrome-81.json,undefined,undefined
window.WritableStream.prototype.abort,18,chrome-64.json,chrome-81.json,undefined,undefined
window.WritableStream.prototype.getWriter,18,chrome-64.json,chrome-81.json,undefined,undefined
window.WritableStream,18,chrome-64.json,chrome-81.json,undefined,undefined
window.USBOutTransferResult,18,chrome-64.json,chrome-81.json,undefined,undefined
window.USBOutTransferResult.prototype.get bytesWritten,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBOutTransferResult.prototype.get status,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBIsochronousOutTransferResult,18,chrome-64.json,chrome-81.json,undefined,undefined
window.USBIsochronousOutTransferResult.prototype.get packets,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBIsochronousOutTransferPacket,18,chrome-64.json,chrome-81.json,undefined,undefined
window.USBIsochronousOutTransferPacket.prototype.get bytesWritten,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBIsochronousOutTransferPacket.prototype.get status,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBIsochronousInTransferResult,18,chrome-64.json,chrome-81.json,undefined,undefined
window.USBIsochronousInTransferResult.prototype.get data,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBIsochronousInTransferResult.prototype.get packets,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBIsochronousInTransferPacket,18,chrome-64.json,chrome-81.json,undefined,undefined
window.USBIsochronousInTransferPacket.prototype.get status,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBIsochronousInTransferPacket.prototype.get data,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBInTransferResult,18,chrome-64.json,chrome-81.json,undefined,undefined
window.USBInTransferResult.prototype.get data,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBInTransferResult.prototype.get status,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBInterface,18,chrome-64.json,chrome-81.json,undefined,undefined
window.USBInterface.prototype.get interfaceNumber,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBInterface.prototype.get alternate,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBInterface.prototype.get alternates,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBInterface.prototype.get claimed,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBEndpoint,18,chrome-64.json,chrome-81.json,undefined,undefined
window.USBEndpoint.prototype.get endpointNumber,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBEndpoint.prototype.get direction,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBEndpoint.prototype.get type,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBEndpoint.prototype.get packetSize,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice,18,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.get usbVersionMajor,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.get usbVersionMinor,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.get usbVersionSubminor,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.get deviceClass,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.get deviceSubclass,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.get deviceProtocol,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.get vendorId,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.get productId,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.get deviceVersionMajor,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.get deviceVersionMinor,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.get deviceVersionSubminor,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.get manufacturerName,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.get productName,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.get serialNumber,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.get configuration,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.get configurations,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.get opened,15,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.open,18,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.close,18,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.selectConfiguration,18,chrome-64.json,chrome-81.json,undefined,undefined
window.USBDevice.prototype.claimInterface,18,chrome-64.json,chrome-81.json,undefined,undefined
